order_date,order_id,order_line,customer_id,product_id,quantity,model,category_1,category_2,frame_material,price,bikeshop_name,location,city,state,total_price,order_id1
2013-08-09T00:00:00Z,966,2,26,64,2,Scalpel 29 Carbon 3,Mountain , Cross Country Race , Carbon,4260,Miami Race Equipment,"Miami, FL",Miami, FL,8520,966
2013-08-09T00:00:00Z,966,3,26,37,1,Synapse Claris,Road , Endurance Road , Aluminum,870,Miami Race Equipment,"Miami, FL",Miami, FL,870,966
2013-08-09T00:00:00Z,966,4,26,23,1,Synapse Hi-Mod Disc Red,Road , Endurance Road , Carbon,7460,Miami Race Equipment,"Miami, FL",Miami, FL,7460,966
2013-08-09T00:00:00Z,966,5,26,20,1,CAAD8 Sora,Road , Elite Road , Aluminum,1030,Miami Race Equipment,"Miami, FL",Miami, FL,1030,966
2013-08-09T00:00:00Z,966,6,26,40,1,Slice Ultegra D12,Road , Triathalon , Carbon,3200,Miami Race Equipment,"Miami, FL",Miami, FL,3200,966
2013-08-09T00:00:00Z,966,7,26,35,1,Synapse Disc Tiagra,Road , Endurance Road , Aluminum,1250,Miami Race Equipment,"Miami, FL",Miami, FL,1250,966
2013-08-09T00:00:00Z,966,8,26,10,1,Supersix Evo Tiagra,Road , Elite Road , Carbon,1840,Miami Race Equipment,"Miami, FL",Miami, FL,1840,966
2013-08-09T00:00:00Z,966,9,26,30,1,Synapse Carbon Disc 105,Road , Endurance Road , Carbon,2660,Miami Race Equipment,"Miami, FL",Miami, FL,2660,966
2013-08-09T00:00:00Z,966,10,26,31,5,Synapse Carbon 105,Road , Endurance Road , Carbon,2240,Miami Race Equipment,"Miami, FL",Miami, FL,11200,966
2013-08-09T00:00:00Z,966,11,26,6,1,Supersix Evo Red,Road , Elite Road , Carbon,3940,Miami Race Equipment,"Miami, FL",Miami, FL,3940,966
2013-08-09T00:00:00Z,966,12,26,22,2,Synapse Hi-Mod Disc Black Inc.,Road , Endurance Road , Carbon,9590,Miami Race Equipment,"Miami, FL",Miami, FL,19180,966
2013-08-09T00:00:00Z,966,13,26,12,1,CAAD12 Disc Dura Ace,Road , Elite Road , Aluminum,4260,Miami Race Equipment,"Miami, FL",Miami, FL,4260,966
2013-08-09T00:00:00Z,966,14,26,94,5,Catalyst 1,Mountain , Sport , Aluminum,705,Miami Race Equipment,"Miami, FL",Miami, FL,3525,966
2013-08-09T00:00:00Z,966,15,26,95,1,Catalyst 2,Mountain , Sport , Aluminum,585,Miami Race Equipment,"Miami, FL",Miami, FL,585,966
2013-08-09T00:00:00Z,966,16,26,29,1,Synapse Carbon Ultegra 4,Road , Endurance Road , Carbon,2660,Miami Race Equipment,"Miami, FL",Miami, FL,2660,966
2013-08-09T00:00:00Z,966,17,26,13,1,CAAD12 Red,Road , Elite Road , Aluminum,3200,Miami Race Equipment,"Miami, FL",Miami, FL,3200,966
2013-08-09T00:00:00Z,966,18,26,16,1,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,Miami Race Equipment,"Miami, FL",Miami, FL,1950,966
2013-08-09T00:00:00Z,966,19,26,39,1,Slice Hi-Mod Dura Ace D12,Road , Triathalon , Carbon,4500,Miami Race Equipment,"Miami, FL",Miami, FL,4500,966
2013-08-09T00:00:00Z,966,20,26,7,1,Supersix Evo Ultegra 3,Road , Elite Road , Carbon,3200,Miami Race Equipment,"Miami, FL",Miami, FL,3200,966
2013-08-09T00:00:00Z,966,21,26,92,2,Trail 4,Mountain , Sport , Aluminum,980,Miami Race Equipment,"Miami, FL",Miami, FL,1960,966
2013-08-09T00:00:00Z,966,22,26,14,1,CAAD Disc Ultegra,Road , Elite Road , Aluminum,2660,Miami Race Equipment,"Miami, FL",Miami, FL,2660,966
2013-08-12T00:00:00Z,967,1,29,77,1,Beast of the East 2,Mountain , Trail , Aluminum,2130,Indianapolis Velocipedes,"Indianapolis, IN",Indianapolis, IN,2130,967
2013-08-12T00:00:00Z,968,1,1,60,1,Scalpel-Si Carbon 4,Mountain , Cross Country Race , Carbon,4260,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,4260,968
2013-08-12T00:00:00Z,968,2,1,84,1,Habit Carbon SE,Mountain , Trail , Carbon,4480,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,4480,968
2013-08-12T00:00:00Z,968,3,1,94,1,Catalyst 1,Mountain , Sport , Aluminum,705,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,705,968
2013-08-12T00:00:00Z,968,4,1,12,1,CAAD12 Disc Dura Ace,Road , Elite Road , Aluminum,4260,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,4260,968
2013-08-12T00:00:00Z,968,5,1,59,1,Scalpel-Si Carbon 3,Mountain , Cross Country Race , Carbon,5330,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,5330,968
2013-08-12T00:00:00Z,968,6,1,50,1,Jekyll Carbon 4,Mountain , Over Mountain , Carbon,3200,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,3200,968
2013-08-12T00:00:00Z,968,7,1,5,1,Supersix Evo Hi-Mod Utegra,Road , Elite Road , Carbon,4260,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,4260,968
2013-08-12T00:00:00Z,968,8,1,33,2,Synapse Disc Adventure,Road , Endurance Road , Aluminum,2130,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,4260,968
2013-08-12T00:00:00Z,968,9,1,88,1,Habit 6,Mountain , Trail , Aluminum,1950,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,1950,968
2013-08-12T00:00:00Z,968,10,1,48,1,Jekyll Carbon 2,Mountain , Over Mountain , Carbon,6070,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,6070,968
2013-08-12T00:00:00Z,968,11,1,62,1,Scalpel 29 Carbon Race,Mountain , Cross Country Race , Carbon,6390,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,6390,968
2013-08-12T00:00:00Z,968,12,1,97,3,Catalyst 4,Mountain , Sport , Aluminum,415,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,1245,968
2013-08-12T00:00:00Z,968,13,1,93,1,Trail 5,Mountain , Sport , Aluminum,815,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,815,968
2013-08-12T00:00:00Z,968,14,1,38,1,Slice Hi-Mod Black Inc.,Road , Triathalon , Carbon,7000,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,7000,968
2013-08-12T00:00:00Z,969,1,16,73,1,F-Si 3,Mountain , Cross Country Race , Aluminum,1840,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,1840,969
2013-08-12T00:00:00Z,969,2,16,60,1,Scalpel-Si Carbon 4,Mountain , Cross Country Race , Carbon,4260,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,4260,969
2013-08-13T00:00:00Z,970,1,18,70,1,F-Si Carbon 4,Mountain , Cross Country Race , Carbon,2880,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,2880,970
2013-08-13T00:00:00Z,970,2,18,6,1,Supersix Evo Red,Road , Elite Road , Carbon,3940,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,3940,970
2013-08-13T00:00:00Z,970,3,18,95,1,Catalyst 2,Mountain , Sport , Aluminum,585,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,585,970
2013-08-13T00:00:00Z,970,4,18,85,1,Habit Carbon 3,Mountain , Trail , Carbon,3730,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,3730,970
2013-08-13T00:00:00Z,970,5,18,37,2,Synapse Claris,Road , Endurance Road , Aluminum,870,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,1740,970
2013-08-13T00:00:00Z,970,6,18,54,1,Trigger Carbon 4,Mountain , Over Mountain , Carbon,3200,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,3200,970
2013-08-13T00:00:00Z,970,7,18,64,1,Scalpel 29 Carbon 3,Mountain , Cross Country Race , Carbon,4260,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,4260,970
2013-08-13T00:00:00Z,970,8,18,47,1,Jekyll Carbon 1,Mountain , Over Mountain , Carbon,7990,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,7990,970
2013-08-13T00:00:00Z,970,9,18,7,1,Supersix Evo Ultegra 3,Road , Elite Road , Carbon,3200,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,3200,970
2013-08-13T00:00:00Z,970,10,18,76,5,Beast of the East 1,Mountain , Trail , Aluminum,2770,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,13850,970
2013-08-13T00:00:00Z,970,11,18,89,3,Trail 1,Mountain , Sport , Aluminum,1520,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,4560,970
2013-08-13T00:00:00Z,970,12,18,35,1,Synapse Disc Tiagra,Road , Endurance Road , Aluminum,1250,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,1250,970
2013-08-13T00:00:00Z,970,13,18,19,1,CAAD8 Tiagra,Road , Elite Road , Aluminum,1250,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,1250,970
2013-08-13T00:00:00Z,970,14,18,20,1,CAAD8 Sora,Road , Elite Road , Aluminum,1030,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,1030,970
2013-08-13T00:00:00Z,970,15,18,2,1,Supersix Evo Hi-Mod Team,Road , Elite Road , Carbon,10660,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,10660,970
2013-08-13T00:00:00Z,970,16,18,11,1,CAAD12 Black Inc,Road , Elite Road , Aluminum,5860,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,5860,970
2013-08-13T00:00:00Z,970,17,18,29,1,Synapse Carbon Ultegra 4,Road , Endurance Road , Carbon,2660,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,2660,970
2013-08-13T00:00:00Z,970,18,18,27,1,Synapse Carbon Disc Ultegra,Road , Endurance Road , Carbon,3730,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,3730,970
2013-08-13T00:00:00Z,970,19,18,28,1,Synapse Carbon Ultegra 3,Road , Endurance Road , Carbon,3200,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,3200,970
2013-08-13T00:00:00Z,970,20,18,72,1,F-Si 2,Mountain , Cross Country Race , Aluminum,2060,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,2060,970
2013-08-13T00:00:00Z,970,21,18,40,1,Slice Ultegra D12,Road , Triathalon , Carbon,3200,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,3200,970
2013-08-13T00:00:00Z,970,22,18,26,1,Synapse Carbon Disc Ultegra D12,Road , Endurance Road , Carbon,4800,Los Angeles Cycles,"Los Angeles, CA",Los Angeles, CA,4800,970
2013-08-13T00:00:00Z,971,1,17,27,3,Synapse Carbon Disc Ultegra,Road , Endurance Road , Carbon,3730,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,11190,971
2013-08-13T00:00:00Z,971,2,17,46,1,SuperX Rival CX1,Road , Cyclocross , Carbon,1750,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,1750,971
2013-08-13T00:00:00Z,971,3,17,1,1,Supersix Evo Black Inc.,Road , Elite Road , Carbon,12790,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,12790,971
2013-08-13T00:00:00Z,971,4,17,36,5,Synapse Sora,Road , Endurance Road , Aluminum,1030,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,5150,971
2013-08-13T00:00:00Z,971,5,17,20,1,CAAD8 Sora,Road , Elite Road , Aluminum,1030,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,1030,971
2013-08-13T00:00:00Z,971,6,17,53,1,Trigger Carbon 3,Mountain , Over Mountain , Carbon,3730,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,3730,971
2013-08-13T00:00:00Z,971,7,17,6,1,Supersix Evo Red,Road , Elite Road , Carbon,3940,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,3940,971
2013-08-13T00:00:00Z,971,8,17,18,1,CAAD8 105,Road , Elite Road , Aluminum,1410,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,1410,971
2013-08-13T00:00:00Z,972,1,10,68,1,F-Si Hi-Mod 1,Mountain , Cross Country Race , Carbon,6390,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,6390,972
2013-08-13T00:00:00Z,973,1,10,95,1,Catalyst 2,Mountain , Sport , Aluminum,585,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,585,973
2013-08-13T00:00:00Z,973,2,10,71,1,F-Si 1,Mountain , Cross Country Race , Aluminum,2340,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2340,973
2013-08-13T00:00:00Z,973,3,10,58,1,Scalpel-Si Carbon 2,Mountain , Cross Country Race , Carbon,6390,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,6390,973
2013-08-14T00:00:00Z,974,1,8,86,2,Habit 4,Mountain , Trail , Aluminum,2880,Denver Bike Shop,"Denver, CO",Denver, CO,5760,974
2013-08-14T00:00:00Z,974,2,8,88,1,Habit 6,Mountain , Trail , Aluminum,1950,Denver Bike Shop,"Denver, CO",Denver, CO,1950,974
2013-08-14T00:00:00Z,974,3,8,46,1,SuperX Rival CX1,Road , Cyclocross , Carbon,1750,Denver Bike Shop,"Denver, CO",Denver, CO,1750,974
2013-08-14T00:00:00Z,974,4,8,51,1,Trigger Carbon 1,Mountain , Over Mountain , Carbon,8200,Denver Bike Shop,"Denver, CO",Denver, CO,8200,974
2013-08-14T00:00:00Z,974,5,8,45,1,SuperX 105,Road , Cyclocross , Carbon,1960,Denver Bike Shop,"Denver, CO",Denver, CO,1960,974
2013-08-14T00:00:00Z,974,6,8,29,1,Synapse Carbon Ultegra 4,Road , Endurance Road , Carbon,2660,Denver Bike Shop,"Denver, CO",Denver, CO,2660,974
2013-08-14T00:00:00Z,974,7,8,69,1,F-Si Carbon 2,Mountain , Cross Country Race , Carbon,4800,Denver Bike Shop,"Denver, CO",Denver, CO,4800,974
2013-08-14T00:00:00Z,974,8,8,90,1,Trail 2,Mountain , Sport , Aluminum,1350,Denver Bike Shop,"Denver, CO",Denver, CO,1350,974
2013-08-14T00:00:00Z,974,9,8,54,1,Trigger Carbon 4,Mountain , Over Mountain , Carbon,3200,Denver Bike Shop,"Denver, CO",Denver, CO,3200,974
2013-08-14T00:00:00Z,974,10,8,47,1,Jekyll Carbon 1,Mountain , Over Mountain , Carbon,7990,Denver Bike Shop,"Denver, CO",Denver, CO,7990,974
2013-08-14T00:00:00Z,974,11,8,9,1,Supersix Evo 105,Road , Elite Road , Carbon,2240,Denver Bike Shop,"Denver, CO",Denver, CO,2240,974
2013-08-14T00:00:00Z,975,1,13,70,1,F-Si Carbon 4,Mountain , Cross Country Race , Carbon,2880,Oklahoma City Race Equipment,"Oklahoma City, OK",Oklahoma City, OK,2880,975
2013-08-14T00:00:00Z,975,2,13,16,1,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,Oklahoma City Race Equipment,"Oklahoma City, OK",Oklahoma City, OK,1950,975
2013-08-14T00:00:00Z,976,1,15,40,1,Slice Ultegra D12,Road , Triathalon , Carbon,3200,Austin Cruisers,"Austin, TX",Austin, TX,3200,976
2013-08-14T00:00:00Z,976,2,15,21,1,CAAD8 Claris,Road , Elite Road , Aluminum,815,Austin Cruisers,"Austin, TX",Austin, TX,815,976
2013-08-14T00:00:00Z,976,3,15,36,2,Synapse Sora,Road , Endurance Road , Aluminum,1030,Austin Cruisers,"Austin, TX",Austin, TX,2060,976
2013-08-14T00:00:00Z,976,4,15,29,1,Synapse Carbon Ultegra 4,Road , Endurance Road , Carbon,2660,Austin Cruisers,"Austin, TX",Austin, TX,2660,976
2013-08-14T00:00:00Z,976,5,15,88,4,Habit 6,Mountain , Trail , Aluminum,1950,Austin Cruisers,"Austin, TX",Austin, TX,7800,976
2013-08-14T00:00:00Z,976,6,15,20,2,CAAD8 Sora,Road , Elite Road , Aluminum,1030,Austin Cruisers,"Austin, TX",Austin, TX,2060,976
2013-08-14T00:00:00Z,976,7,15,8,1,Supersix Evo Ultegra 4,Road , Elite Road , Carbon,2660,Austin Cruisers,"Austin, TX",Austin, TX,2660,976
2013-08-14T00:00:00Z,976,8,15,7,2,Supersix Evo Ultegra 3,Road , Elite Road , Carbon,3200,Austin Cruisers,"Austin, TX",Austin, TX,6400,976
2013-08-14T00:00:00Z,976,9,15,65,1,Scalpel 29 4,Mountain , Cross Country Race , Aluminum,3200,Austin Cruisers,"Austin, TX",Austin, TX,3200,976
2013-08-14T00:00:00Z,976,10,15,30,1,Synapse Carbon Disc 105,Road , Endurance Road , Carbon,2660,Austin Cruisers,"Austin, TX",Austin, TX,2660,976
2013-08-14T00:00:00Z,976,11,15,96,1,Catalyst 3,Mountain , Sport , Aluminum,480,Austin Cruisers,"Austin, TX",Austin, TX,480,976
2013-08-14T00:00:00Z,976,12,15,31,1,Synapse Carbon 105,Road , Endurance Road , Carbon,2240,Austin Cruisers,"Austin, TX",Austin, TX,2240,976
2013-08-14T00:00:00Z,976,13,15,17,1,CAAD12 105,Road , Elite Road , Aluminum,1680,Austin Cruisers,"Austin, TX",Austin, TX,1680,976
2013-08-14T00:00:00Z,976,14,15,95,1,Catalyst 2,Mountain , Sport , Aluminum,585,Austin Cruisers,"Austin, TX",Austin, TX,585,976
2013-08-14T00:00:00Z,976,15,15,91,1,Trail 3,Mountain , Sport , Aluminum,1080,Austin Cruisers,"Austin, TX",Austin, TX,1080,976
2013-08-14T00:00:00Z,976,16,15,15,1,CAAD12 Ultegra,Road , Elite Road , Aluminum,2240,Austin Cruisers,"Austin, TX",Austin, TX,2240,976
2013-08-14T00:00:00Z,976,17,15,14,1,CAAD Disc Ultegra,Road , Elite Road , Aluminum,2660,Austin Cruisers,"Austin, TX",Austin, TX,2660,976
2013-08-14T00:00:00Z,976,18,15,19,1,CAAD8 Tiagra,Road , Elite Road , Aluminum,1250,Austin Cruisers,"Austin, TX",Austin, TX,1250,976
2013-08-14T00:00:00Z,976,19,15,39,1,Slice Hi-Mod Dura Ace D12,Road , Triathalon , Carbon,4500,Austin Cruisers,"Austin, TX",Austin, TX,4500,976
2013-08-14T00:00:00Z,976,20,15,13,1,CAAD12 Red,Road , Elite Road , Aluminum,3200,Austin Cruisers,"Austin, TX",Austin, TX,3200,976
2013-08-14T00:00:00Z,976,21,15,41,1,Slice Ultegra,Road , Triathalon , Carbon,2700,Austin Cruisers,"Austin, TX",Austin, TX,2700,976
2013-08-14T00:00:00Z,976,22,15,5,1,Supersix Evo Hi-Mod Utegra,Road , Elite Road , Carbon,4260,Austin Cruisers,"Austin, TX",Austin, TX,4260,976
2013-08-14T00:00:00Z,976,23,15,54,1,Trigger Carbon 4,Mountain , Over Mountain , Carbon,3200,Austin Cruisers,"Austin, TX",Austin, TX,3200,976
2013-08-14T00:00:00Z,976,24,15,45,1,SuperX 105,Road , Cyclocross , Carbon,1960,Austin Cruisers,"Austin, TX",Austin, TX,1960,976
2013-08-14T00:00:00Z,976,25,15,72,1,F-Si 2,Mountain , Cross Country Race , Aluminum,2060,Austin Cruisers,"Austin, TX",Austin, TX,2060,976
2013-08-14T00:00:00Z,976,26,15,9,1,Supersix Evo 105,Road , Elite Road , Carbon,2240,Austin Cruisers,"Austin, TX",Austin, TX,2240,976
2013-08-14T00:00:00Z,976,27,15,16,3,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,Austin Cruisers,"Austin, TX",Austin, TX,5850,976
2013-08-14T00:00:00Z,976,28,15,28,1,Synapse Carbon Ultegra 3,Road , Endurance Road , Carbon,3200,Austin Cruisers,"Austin, TX",Austin, TX,3200,976
2013-08-14T00:00:00Z,976,29,15,71,2,F-Si 1,Mountain , Cross Country Race , Aluminum,2340,Austin Cruisers,"Austin, TX",Austin, TX,4680,976
2013-08-14T00:00:00Z,976,30,15,89,1,Trail 1,Mountain , Sport , Aluminum,1520,Austin Cruisers,"Austin, TX",Austin, TX,1520,976
2013-08-15T00:00:00Z,977,1,10,7,1,Supersix Evo Ultegra 3,Road , Elite Road , Carbon,3200,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,3200,977
2013-08-15T00:00:00Z,977,2,10,10,1,Supersix Evo Tiagra,Road , Elite Road , Carbon,1840,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1840,977
2013-08-15T00:00:00Z,977,3,10,65,1,Scalpel 29 4,Mountain , Cross Country Race , Aluminum,3200,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,3200,977
2013-08-15T00:00:00Z,977,4,10,75,1,Fat CAAD2,Mountain , Fat Bike , Aluminum,2130,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2130,977
2013-08-15T00:00:00Z,977,5,10,29,1,Synapse Carbon Ultegra 4,Road , Endurance Road , Carbon,2660,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2660,977
2013-08-16T00:00:00Z,978,1,25,70,1,F-Si Carbon 4,Mountain , Cross Country Race , Carbon,2880,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2880,978
2013-08-16T00:00:00Z,978,2,25,30,1,Synapse Carbon Disc 105,Road , Endurance Road , Carbon,2660,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2660,978
2013-08-16T00:00:00Z,978,3,25,34,2,Synapse Disc 105,Road , Endurance Road , Aluminum,1570,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3140,978
2013-08-16T00:00:00Z,978,4,25,29,2,Synapse Carbon Ultegra 4,Road , Endurance Road , Carbon,2660,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,5320,978
2013-08-16T00:00:00Z,978,5,25,13,1,CAAD12 Red,Road , Elite Road , Aluminum,3200,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3200,978
2013-08-16T00:00:00Z,978,6,25,44,1,SuperX Ultegra,Road , Cyclocross , Carbon,2450,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2450,978
2013-08-16T00:00:00Z,978,7,25,3,1,Supersix Evo Hi-Mod Dura Ace 1,Road , Elite Road , Carbon,7990,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,7990,978
2013-08-16T00:00:00Z,978,8,25,8,1,Supersix Evo Ultegra 4,Road , Elite Road , Carbon,2660,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2660,978
2013-08-16T00:00:00Z,978,9,25,6,1,Supersix Evo Red,Road , Elite Road , Carbon,3940,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3940,978
2013-08-16T00:00:00Z,978,10,25,7,1,Supersix Evo Ultegra 3,Road , Elite Road , Carbon,3200,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3200,978
2013-08-16T00:00:00Z,978,11,25,76,1,Beast of the East 1,Mountain , Trail , Aluminum,2770,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2770,978
2013-08-16T00:00:00Z,978,12,25,43,1,SuperX Hi-Mod CX1,Road , Cyclocross , Carbon,3500,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3500,978
2013-08-16T00:00:00Z,978,13,25,75,1,Fat CAAD2,Mountain , Fat Bike , Aluminum,2130,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2130,978
2013-08-16T00:00:00Z,978,14,25,42,1,Slice 105,Road , Triathalon , Carbon,1950,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1950,978
2013-08-16T00:00:00Z,978,15,25,93,1,Trail 5,Mountain , Sport , Aluminum,815,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,815,978
2013-08-16T00:00:00Z,978,16,25,91,1,Trail 3,Mountain , Sport , Aluminum,1080,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1080,978
2013-08-16T00:00:00Z,978,17,25,96,1,Catalyst 3,Mountain , Sport , Aluminum,480,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,480,978
2013-08-16T00:00:00Z,978,18,25,89,1,Trail 1,Mountain , Sport , Aluminum,1520,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1520,978
2013-08-16T00:00:00Z,978,19,25,55,1,Scalpel-Si Black Inc.,Mountain , Cross Country Race , Carbon,12790,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,12790,978
2013-08-16T00:00:00Z,978,20,25,15,1,CAAD12 Ultegra,Road , Elite Road , Aluminum,2240,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2240,978
2013-08-16T00:00:00Z,978,21,25,18,1,CAAD8 105,Road , Elite Road , Aluminum,1410,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1410,978
2013-08-16T00:00:00Z,978,22,25,92,1,Trail 4,Mountain , Sport , Aluminum,980,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,980,978
2013-08-16T00:00:00Z,978,23,25,38,1,Slice Hi-Mod Black Inc.,Road , Triathalon , Carbon,7000,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,7000,978
2013-08-16T00:00:00Z,978,24,25,27,1,Synapse Carbon Disc Ultegra,Road , Endurance Road , Carbon,3730,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3730,978
2013-08-16T00:00:00Z,978,25,25,36,1,Synapse Sora,Road , Endurance Road , Aluminum,1030,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1030,978
2013-08-16T00:00:00Z,978,26,25,79,1,Bad Habit 1,Mountain , Trail , Aluminum,3200,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3200,978
2013-08-16T00:00:00Z,978,27,25,20,1,CAAD8 Sora,Road , Elite Road , Aluminum,1030,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1030,978
2013-08-16T00:00:00Z,978,28,25,16,1,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1950,978
2013-08-16T00:00:00Z,978,29,25,35,1,Synapse Disc Tiagra,Road , Endurance Road , Aluminum,1250,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1250,978
2013-08-16T00:00:00Z,978,30,25,77,1,Beast of the East 2,Mountain , Trail , Aluminum,2130,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2130,978
2013-08-19T00:00:00Z,979,1,12,46,1,SuperX Rival CX1,Road , Cyclocross , Carbon,1750,Dallas Cycles,"Dallas, TX",Dallas, TX,1750,979
2013-08-19T00:00:00Z,979,2,12,94,1,Catalyst 1,Mountain , Sport , Aluminum,705,Dallas Cycles,"Dallas, TX",Dallas, TX,705,979
2013-08-19T00:00:00Z,979,3,12,70,1,F-Si Carbon 4,Mountain , Cross Country Race , Carbon,2880,Dallas Cycles,"Dallas, TX",Dallas, TX,2880,979
2013-08-20T00:00:00Z,980,1,9,59,1,Scalpel-Si Carbon 3,Mountain , Cross Country Race , Carbon,5330,Minneapolis Bike Shop,"Minneapolis, MN",Minneapolis, MN,5330,980
2013-08-20T00:00:00Z,980,2,9,61,2,Scalpel-Si 5,Mountain , Cross Country Race , Aluminum,3200,Minneapolis Bike Shop,"Minneapolis, MN",Minneapolis, MN,6400,980
2013-08-20T00:00:00Z,980,3,9,36,1,Synapse Sora,Road , Endurance Road , Aluminum,1030,Minneapolis Bike Shop,"Minneapolis, MN",Minneapolis, MN,1030,980
